TransactionID,SBI_AccountID,Date,Type_of_Transaction,Amount,Details
340,6,2022-07-04,Withdrawal,6349.12,Pariatur deserunt eveniet illum libero exercitationem.
341,6,2023-04-28,Withdrawal,3370.75,Nulla ullam maiores excepturi sequi dolorem hic.
342,6,2022-10-01,Withdrawal,9077.3,Deserunt repellendus distinctio libero.
343,6,2022-11-06,Withdrawal,6357.07,Omnis occaecati facilis error eaque.
344,6,2022-06-20,Payment,4028.81,Culpa neque aliquam laudantium mollitia nihil.
345,6,2024-02-03,Transfer,39105.6,Quis porro deleniti recusandae voluptatem.
346,6,2022-09-18,Transfer,4711.8,Neque accusantium inventore autem alias.
347,6,2023-12-29,Transfer,12382.7,Nisi cupiditate modi sed voluptatum adipisci.
348,6,2022-08-07,Transfer,39116.29,Itaque quaerat deserunt et possimus sit rerum officiis.
349,6,2024-10-20,Deposit,3664.55,Laudantium tenetur eum deserunt.
350,6,2024-09-09,Transfer,6813.3,Laboriosam sequi quae nihil sequi.
351,6,2022-12-22,Payment,1340.49,Non perspiciatis facere numquam porro rerum.
352,6,2024-07-08,Deposit,1365.04,Ea iusto ea commodi delectus quibusdam.
353,6,2023-12-11,Withdrawal,5971.68,Itaque iusto dolores delectus.
354,6,2024-04-02,Transfer,19384.16,Dolor error est iusto saepe.
355,6,2024-05-31,Withdrawal,3086.38,Nisi odit laboriosam quis amet saepe.
356,6,2023-02-27,Transfer,26303.44,Adipisci possimus aperiam distinctio dolor quisquam.
357,6,2022-10-21,Transfer,47906.59,Labore aliquam eos exercitationem exercitationem sequi.
358,6,2023-03-09,Withdrawal,4506.4,Quae magnam numquam impedit autem illum.
359,6,2023-08-08,Payment,152.63,Ducimus quaerat minus quibusdam repellendus sed in porro.
360,6,2023-03-14,Deposit,2737.37,Sequi molestias dolores.
361,6,2022-04-18,Deposit,272.97,Optio nostrum architecto vero.
362,6,2023-07-25,Withdrawal,9114.89,Ullam sed ducimus maiores molestiae sint.
363,6,2023-06-18,Deposit,6255.73,Praesentium illo quasi deleniti dolorum nam.
364,6,2023-09-12,Payment,3916.61,Eaque facilis odio corporis nihil.
365,6,2024-03-07,Payment,1085.4,Cupiditate nesciunt consequatur unde beatae pariatur.
366,6,2022-11-15,Payment,186.52,Inventore vel nisi nulla facilis.
367,6,2024-04-17,Payment,1057.1,Reprehenderit fuga fuga aut corporis.
368,6,2023-06-13,Withdrawal,8702.52,Praesentium delectus voluptate explicabo esse magnam repellat.
369,6,2024-02-21,Withdrawal,4559.21,Repellendus numquam repudiandae quo consequatur dolor.
370,6,2022-07-03,Deposit,8473.3,Non doloremque alias molestiae deleniti.
371,6,2024-03-10,Transfer,28070.55,Omnis deleniti reprehenderit.
372,6,2024-07-03,Deposit,6037.21,Perspiciatis dicta voluptatibus.
373,6,2024-03-24,Withdrawal,9878.73,Maiores optio ad dolorem deserunt fugit.
374,6,2023-10-29,Payment,2368.18,Iste similique incidunt non harum esse velit repudiandae.
375,6,2023-09-01,Payment,799.0,Modi eos reprehenderit at harum ad optio.
376,6,2023-12-24,Withdrawal,9103.7,Commodi suscipit neque omnis nesciunt odit.
377,6,2023-07-28,Payment,2016.11,Adipisci veniam explicabo minus aperiam.
378,6,2024-10-26,Payment,2316.41,Autem aspernatur quod totam cum aliquam illo.
379,6,2024-04-08,Transfer,37399.33,Facere velit culpa reiciendis possimus.
380,6,2022-06-13,Withdrawal,3693.65,Ratione officia quod repellat error iste necessitatibus.
381,6,2024-03-24,Transfer,38004.98,Libero vero quasi voluptatum.
382,6,2022-08-25,Transfer,28744.84,Eveniet repudiandae assumenda nisi eius amet ipsam.
383,6,2023-01-14,Payment,121.3,Ratione accusamus aperiam in libero.
384,6,2022-04-26,Payment,3237.2,Fugit voluptate earum ut mollitia rem.
385,6,2024-07-22,Payment,3359.47,Velit alias id sunt.
386,6,2024-01-06,Payment,2979.01,Quidem nihil hic expedita accusantium officia.
387,6,2024-08-31,Withdrawal,1500.87,Nulla perferendis velit eaque placeat architecto facere.
388,6,2024-07-01,Transfer,35685.96,Blanditiis aliquid beatae.
389,6,2022-12-13,Withdrawal,5794.38,Itaque incidunt similique quod molestiae officia.
390,6,2023-02-13,Transfer,30586.42,Ipsam voluptatem quae ducimus numquam facere illo.
391,6,2024-09-12,Deposit,2689.2,Modi incidunt nesciunt voluptatem.
392,6,2024-06-10,Withdrawal,8195.28,Voluptates maiores natus ducimus sed cumque quidem.
393,6,2024-09-12,Payment,2038.87,Quos ipsum at voluptatem quidem incidunt.
394,6,2024-04-23,Withdrawal,7862.01,Dolores temporibus hic temporibus eveniet.
395,6,2022-10-11,Payment,2942.17,Quibusdam facilis velit ipsam.
396,6,2023-09-03,Payment,2899.57,Facere porro a ab adipisci.
397,6,2023-08-23,Transfer,42177.29,Sint voluptas corrupti rerum.
398,6,2023-03-29,Withdrawal,2775.47,Quidem eaque quo minima corporis adipisci.
399,6,2023-03-29,Payment,581.87,Necessitatibus fugit laborum iste repellendus.
400,6,2023-04-12,Withdrawal,2533.89,Earum repudiandae eaque doloribus sunt sed.
401,6,2022-12-02,Transfer,30915.21,Omnis et nihil illo laudantium quod.
402,6,2023-11-29,Transfer,45057.94,Iusto facere consequuntur eos voluptatibus vitae.
403,6,2024-11-07,Payment,2328.77,Ducimus maiores laborum nostrum ea itaque magni.
404,7,2019-08-24,Deposit,5143.04,Libero aperiam adipisci sunt.
405,7,2023-08-29,Transfer,42074.05,Aliquam facere commodi ea voluptates dolor.
406,7,2020-09-06,Payment,4911.89,Commodi sit deleniti ipsa a sint mollitia.
407,7,2020-09-02,Withdrawal,2246.8,Dignissimos architecto reiciendis temporibus sint ut quibusdam cupiditate.
408,7,2019-03-20,Withdrawal,1570.01,Ipsam ab nobis repellat.
409,7,2023-07-12,Deposit,7313.42,Voluptatum debitis sunt veritatis ad.
410,7,2024-03-26,Deposit,3607.28,Sed ex eum porro magnam voluptates.
411,7,2023-11-02,Deposit,1139.68,Nobis consequatur veritatis saepe ullam.
412,7,2021-06-12,Transfer,28653.83,Fugiat hic tempore necessitatibus maxime sapiente.
413,7,2023-02-08,Payment,3159.18,Quibusdam corrupti eius corrupti cumque molestiae.
414,7,2020-09-17,Payment,1792.42,Assumenda beatae similique expedita odio ratione ullam ipsam.
415,7,2024-07-31,Transfer,5202.01,Eum similique rem reiciendis exercitationem adipisci pariatur ab.
416,7,2023-05-13,Payment,4475.49,Possimus ut vitae eum corrupti.
417,7,2023-03-15,Transfer,31043.66,In cupiditate ipsam a debitis.
418,7,2021-06-03,Transfer,30404.72,Alias ipsam ipsum veniam numquam velit.
419,7,2023-03-14,Withdrawal,3707.59,Nihil quam deleniti beatae culpa quisquam.
420,7,2020-06-20,Deposit,8696.77,Error quidem vel voluptates.
421,7,2022-10-16,Deposit,4610.02,Quae eum dolor nam reiciendis.
422,7,2019-06-27,Payment,1391.28,Hic a nemo.
423,7,2019-06-24,Transfer,4258.15,Atque repudiandae in non sunt.
424,7,2023-09-19,Withdrawal,5736.72,Vel consectetur doloribus quaerat.
425,7,2022-06-22,Transfer,38168.62,Magni harum tempore incidunt cupiditate rem.
426,7,2024-10-18,Payment,4157.02,Quas sed officia ducimus a debitis at.
427,7,2022-07-24,Withdrawal,4498.21,Ipsam nobis autem dolor sint laudantium sapiente laborum.
428,7,2019-04-07,Transfer,5292.55,Quasi dolores sed officiis.
429,7,2022-10-26,Deposit,2004.63,Magnam voluptatem numquam culpa.
430,7,2020-06-22,Payment,1399.48,Minima facilis tempore itaque odio natus.
431,7,2023-08-11,Withdrawal,7108.48,Eaque ratione quaerat ut libero veritatis inventore.
432,7,2024-10-07,Payment,1444.85,Autem iusto adipisci eligendi.
433,7,2023-08-17,Payment,4453.98,Perferendis cumque quaerat quis quidem saepe animi.
434,7,2020-03-06,Withdrawal,4845.79,Asperiores mollitia nisi voluptates quasi eveniet saepe.
435,7,2024-04-21,Withdrawal,9016.03,Rem assumenda optio eum dolor impedit.
436,7,2023-03-30,Withdrawal,1690.43,Amet molestias nulla sed corporis.
437,7,2023-02-12,Withdrawal,3663.81,Quisquam mollitia nesciunt repudiandae non laboriosam.
438,7,2023-08-31,Deposit,1219.52,Laudantium est maxime.
439,7,2022-12-05,Withdrawal,9413.98,Consectetur ipsum illo neque nostrum pariatur.
440,7,2022-06-27,Withdrawal,8683.43,Consectetur totam totam odio id ex.
441,7,2019-02-21,Payment,2502.3,Ullam nemo consequatur quis fugiat nam.
442,7,2021-04-14,Deposit,1753.76,Voluptatibus quia ullam sit aperiam animi sed.
443,7,2022-08-27,Withdrawal,9287.92,Dolorem quo esse quasi laboriosam consequatur quos.
444,7,2021-03-18,Withdrawal,2965.89,Nesciunt alias nostrum ut porro quos maxime.
445,7,2020-09-12,Transfer,19599.23,Nihil quia animi deserunt.
446,7,2020-10-21,Deposit,8298.03,Dolorum quisquam reiciendis facere amet non repellat.
447,7,2023-07-26,Transfer,27863.57,Natus voluptas consequuntur eius tempore officia sunt.
448,7,2021-12-31,Deposit,6382.84,Deserunt culpa autem optio molestiae natus.
449,7,2021-02-17,Deposit,7610.11,Quod voluptatibus ea quasi dolor laudantium quidem suscipit.
450,7,2020-07-20,Payment,531.27,Reprehenderit ad amet sunt.
451,8,2024-06-06,Transfer,19096.64,Reprehenderit debitis minus.
452,8,2024-02-23,Withdrawal,8200.34,Officia maiores natus quod nulla.
453,8,2024-11-19,Transfer,32921.25,Blanditiis recusandae fugit aliquam adipisci totam fuga.
454,8,2024-07-09,Payment,1061.61,Occaecati a facere assumenda optio.
455,8,2024-06-13,Withdrawal,1280.95,Impedit vitae quidem ad adipisci eligendi impedit.
456,8,2024-10-07,Withdrawal,589.23,Consectetur vero adipisci totam eos maxime repellat.
457,8,2024-09-12,Transfer,42200.92,Consectetur consequuntur maxime dicta harum suscipit.
458,8,2024-04-07,Transfer,42984.98,Aut soluta doloribus at non.
459,8,2024-06-11,Transfer,24409.72,Maiores minus neque pariatur.
460,8,2024-11-15,Payment,3643.38,Totam atque saepe numquam.
461,8,2024-09-21,Transfer,4703.39,Consequuntur exercitationem dolorum fuga fugit illum.
462,8,2024-07-17,Deposit,5976.28,Necessitatibus mollitia repellendus natus perferendis impedit.
463,8,2024-04-27,Withdrawal,1588.95,Deserunt odit modi adipisci nisi labore.
464,8,2024-07-29,Withdrawal,6746.99,Eum numquam eaque cum sed corporis temporibus.
465,8,2024-07-14,Withdrawal,7036.52,Sapiente quam quaerat possimus iste at.
466,8,2024-10-07,Payment,3952.23,Qui dicta nemo fuga suscipit repellat vero.
467,8,2024-07-12,Transfer,21388.49,Blanditiis quo veritatis distinctio.
468,8,2024-02-24,Withdrawal,469.08,Culpa ipsam vero vero ab.
469,8,2024-09-29,Deposit,7805.62,Aspernatur vitae dolor consectetur.
470,8,2024-11-11,Transfer,20864.34,Tempora temporibus consequatur in sint.
471,8,2024-08-09,Payment,1621.52,Ipsa odit laborum ex nobis distinctio quos.
472,8,2024-07-18,Payment,4741.58,Modi accusamus libero error itaque vero.
473,8,2024-08-06,Deposit,3382.23,Molestiae eum atque id quisquam fugiat.
474,8,2024-04-13,Payment,3165.54,Quo vero magnam reprehenderit.
475,8,2024-11-04,Withdrawal,8641.19,Sed minus doloremque neque non.
476,8,2024-08-10,Payment,1901.77,Veniam velit quae dignissimos nihil quibusdam.
477,8,2024-11-16,Payment,867.81,Nam optio excepturi iste eos.
478,8,2024-11-15,Transfer,35283.88,Facere veritatis ipsam fugiat inventore totam delectus.
479,8,2024-07-17,Payment,1631.24,Ullam recusandae cupiditate et.
480,8,2024-07-10,Payment,3918.59,Voluptas cum nobis totam aliquam.
481,8,2024-11-18,Withdrawal,4045.84,Fugiat ratione beatae quae dignissimos molestias.
482,8,2024-05-27,Transfer,25105.86,Molestias doloribus a libero ratione enim.
483,8,2024-08-27,Deposit,3015.16,Porro corrupti odio quis animi quos iure.
484,8,2024-02-25,Withdrawal,7432.92,Provident culpa quasi similique autem.
485,8,2024-02-06,Withdrawal,5287.69,Ipsa modi non dolore facere.
486,8,2024-02-03,Transfer,34230.1,Ipsa odit maiores distinctio.
487,8,2024-09-23,Withdrawal,6904.59,Quasi cumque reiciendis.
488,8,2024-02-29,Payment,3187.15,Porro nostrum qui voluptas.
489,8,2024-08-02,Deposit,8497.73,Laboriosam ipsam et esse magni nihil expedita.
490,8,2024-03-18,Deposit,1974.26,Laborum animi totam quos illum.
491,8,2024-04-26,Payment,2006.13,Ipsam eos optio reprehenderit.
492,8,2024-04-18,Withdrawal,1420.35,Eius nesciunt laborum aperiam qui natus ea doloribus.
493,8,2024-07-04,Payment,3732.29,Exercitationem aliquam eaque nobis.
494,8,2024-08-04,Transfer,29206.38,Quis unde necessitatibus.
495,8,2024-11-17,Payment,2230.38,Quae laudantium et natus similique.
496,8,2024-05-11,Deposit,4537.53,Repudiandae quae rem nostrum et.
497,8,2024-06-15,Deposit,579.36,Mollitia necessitatibus magni deserunt at sint eos.
498,8,2024-04-17,Transfer,20584.19,Officiis saepe culpa consectetur illo.
499,8,2024-10-08,Deposit,1254.75,Perspiciatis quisquam saepe sapiente porro reprehenderit necessitatibus.
500,8,2024-11-16,Transfer,27040.39,Qui cum error natus dolor corporis.
501,8,2024-07-20,Payment,2420.96,Quidem eum dignissimos dolore nihil error.
502,8,2024-09-24,Payment,2502.08,Similique aspernatur nemo blanditiis nostrum neque voluptas.
503,8,2024-09-03,Transfer,6258.41,Error sapiente adipisci.
504,8,2024-05-07,Payment,3360.25,Facere veniam sint quisquam.
505,8,2024-11-12,Transfer,46040.03,Dicta unde harum.
506,8,2024-11-12,Withdrawal,7008.97,Omnis iusto iste nesciunt aliquid culpa.
507,8,2024-06-25,Transfer,34182.22,Repellendus sint natus atque.
508,8,2024-10-16,Deposit,424.32,Magnam ratione magni aut perspiciatis.
509,8,2024-02-17,Payment,4618.42,Consectetur nemo quis laudantium neque libero aliquid perspiciatis.
510,8,2024-08-03,Payment,514.38,Alias repudiandae odit consequatur.
511,8,2024-08-10,Deposit,9246.01,Exercitationem quod perferendis accusantium consequatur sint.
512,8,2024-04-07,Transfer,6349.26,Consequuntur numquam sint recusandae non.
513,8,2024-03-18,Payment,2905.7,Dolorem perspiciatis fugit facere labore.
514,8,2024-06-06,Payment,1088.51,Veritatis sapiente sit provident.
515,8,2024-08-10,Payment,4211.49,Voluptatibus natus dicta voluptatem odio.
516,8,2024-07-17,Withdrawal,6966.4,Vero minima illo tempora quisquam quos odit repudiandae.
517,8,2024-08-25,Payment,526.44,Ab modi rerum.
518,8,2024-03-08,Payment,4053.98,Saepe ullam eveniet laudantium.
519,8,2024-04-20,Withdrawal,6573.74,Quisquam vitae saepe quibusdam voluptatem aperiam.
520,8,2024-02-11,Payment,789.32,Placeat accusantium distinctio eveniet maiores.
521,8,2024-11-17,Withdrawal,2869.2,Nostrum perspiciatis impedit voluptatem voluptate temporibus.
522,9,2022-12-08,Withdrawal,5855.12,Dolorum nesciunt sapiente nemo.
523,9,2024-10-01,Withdrawal,7704.31,Ipsa consectetur maxime quo odit.
524,9,2023-05-30,Payment,4025.12,Saepe illum voluptas perferendis nulla.
525,9,2024-10-17,Withdrawal,7110.04,Voluptatem aperiam harum sed consectetur minus sunt ab.
526,9,2024-05-16,Withdrawal,5777.74,Excepturi molestiae veritatis error voluptatum.
527,9,2023-02-25,Transfer,43233.1,Officiis alias in possimus.
528,9,2024-07-22,Transfer,32843.45,Doloremque quas maiores.
529,9,2023-02-10,Withdrawal,6000.83,Dolores amet cum vero provident reprehenderit voluptas.
530,9,2024-03-28,Deposit,133.45,Tempora harum recusandae voluptate laborum nihil.
531,9,2023-05-17,Withdrawal,7148.48,Soluta maiores odio nulla rerum eum.
532,9,2023-07-22,Deposit,3219.58,Cumque voluptate reiciendis nesciunt voluptatem hic consequuntur.
533,9,2023-06-30,Withdrawal,2908.43,Accusantium nostrum ut similique at facilis.
534,9,2023-03-20,Withdrawal,3331.84,Repellat et iste aperiam eaque fugiat deserunt.
535,9,2023-11-23,Payment,1561.28,Iure autem aliquam autem illum fuga.
536,9,2023-12-23,Withdrawal,3348.49,Nemo consectetur possimus alias consequuntur veritatis.
537,9,2024-08-25,Payment,111.2,Animi quis aperiam nemo consectetur iste eligendi culpa.
538,9,2023-12-03,Payment,3908.04,Eum corporis eos quaerat ipsum nemo.
539,9,2023-04-06,Payment,3168.1,Incidunt quidem mollitia commodi enim.
540,9,2024-08-08,Payment,1080.8,Illo sit tempora nostrum ex.
541,9,2023-01-09,Transfer,48402.01,Ea quidem adipisci autem aperiam voluptate itaque.
542,9,2024-02-16,Withdrawal,3663.43,Fugit earum commodi consectetur saepe porro quis.
543,9,2023-09-04,Withdrawal,7671.13,Expedita perspiciatis nisi non deleniti.
544,9,2024-10-05,Payment,2410.37,Voluptatibus perspiciatis velit velit commodi consectetur consequatur.
545,9,2024-05-10,Deposit,7633.98,Mollitia molestiae nihil laborum.
546,9,2023-05-24,Withdrawal,4825.31,Amet dolorum possimus nemo.
547,9,2024-01-20,Withdrawal,1148.38,Voluptatum aperiam nisi dolores cum impedit.
548,9,2024-06-18,Deposit,6533.68,Repellat nobis iste dolorem.
549,9,2023-07-06,Payment,990.66,Tenetur porro sint error veniam.
550,9,2024-07-03,Transfer,31661.99,Assumenda non deserunt nesciunt quam cupiditate.
551,9,2023-08-18,Deposit,348.15,Quae ab consequuntur aliquam.
552,9,2024-09-05,Withdrawal,520.32,Quas aliquam fuga unde.
553,9,2023-05-04,Payment,1407.3,Quaerat repellat officia nostrum eos adipisci expedita id.
554,9,2024-07-01,Withdrawal,2796.32,Iste cum perspiciatis dolorem.
555,9,2023-08-28,Deposit,1744.9,Beatae nam nam ullam ea fugit facere ad.
556,9,2024-06-26,Transfer,6363.79,Odit neque cupiditate ipsam cupiditate mollitia.
557,9,2023-08-02,Transfer,35354.72,Corporis velit asperiores itaque porro earum recusandae.
558,9,2024-08-28,Payment,4100.14,Facilis suscipit earum vel labore autem accusamus.
559,9,2024-07-10,Deposit,1181.76,Fugit magni quisquam explicabo exercitationem facilis porro.
560,9,2024-01-23,Withdrawal,6496.68,Nobis quisquam nesciunt labore aspernatur commodi consectetur.
561,9,2022-12-15,Withdrawal,7240.81,Iure sint veniam laboriosam.
562,9,2024-02-28,Deposit,369.04,Saepe odio et molestiae molestiae eum.
563,9,2024-11-08,Withdrawal,3123.65,Iusto voluptates impedit doloribus a tenetur.
564,9,2024-09-18,Transfer,39065.28,Ipsa omnis quos reiciendis dolorum odit amet natus.
565,9,2023-05-01,Deposit,9895.13,Dolor aliquid voluptatibus.
566,9,2023-06-09,Payment,1592.46,Consequuntur hic iure itaque aliquam eaque necessitatibus dolore.
567,9,2023-12-07,Deposit,7867.53,Odit temporibus omnis hic cum maxime accusantium.
568,9,2023-02-03,Payment,3078.57,Ipsam alias iusto et.
569,9,2023-06-30,Withdrawal,4351.87,Iure occaecati illum a vel.
570,9,2024-05-10,Withdrawal,2492.88,Dolorum asperiores illo ipsa.
571,9,2023-10-15,Deposit,1407.41,Officia velit illo quia.
572,9,2023-08-01,Payment,2847.67,Blanditiis commodi tempore ullam.
573,9,2023-11-02,Withdrawal,2829.58,Quis nulla temporibus quae.
574,9,2023-05-30,Payment,2586.95,Odit molestiae fuga inventore neque exercitationem.
575,9,2024-04-16,Transfer,2121.33,Eveniet voluptas ipsam.
576,9,2024-04-12,Payment,1523.57,Eum atque eius iure eligendi consectetur earum.
577,9,2024-01-14,Withdrawal,3618.96,Aliquid minus iste ex.
578,9,2023-03-30,Withdrawal,2621.94,Deleniti facere aliquid corporis vero.
579,9,2023-05-31,Withdrawal,422.1,Sed unde iste magnam necessitatibus sapiente ab.
580,9,2023-06-16,Transfer,46136.01,Corrupti aliquid veritatis eos non.
581,9,2024-10-04,Withdrawal,5243.52,Maiores sequi impedit vero.
582,9,2024-06-08,Withdrawal,2487.64,Corporis aliquid numquam distinctio aliquid odio.
583,9,2024-03-02,Withdrawal,2895.61,Similique officiis corporis velit omnis neque laborum eius.
584,9,2024-03-21,Transfer,34745.15,Quibusdam omnis quidem quod nisi illum pariatur nemo.
585,9,2023-09-17,Payment,1265.89,Cum enim porro cum.
586,9,2024-04-30,Deposit,9334.89,Nemo laborum molestiae.
587,9,2023-06-06,Deposit,8423.66,Amet cupiditate quisquam fuga.
588,9,2023-07-30,Deposit,7157.44,Atque in temporibus voluptatibus optio numquam voluptas.
589,9,2023-12-22,Deposit,1931.69,Amet quod suscipit fugit.
590,9,2024-05-28,Withdrawal,6321.95,Blanditiis impedit eligendi velit id.
591,9,2024-05-27,Payment,502.46,Repudiandae minus modi.
592,9,2023-02-14,Deposit,3156.75,Cum architecto fugit eius aliquid.
593,9,2024-06-06,Transfer,16219.83,Ratione laborum sunt voluptatibus fuga modi totam aspernatur.
594,9,2024-01-19,Transfer,26038.8,Minima impedit minima odio quasi assumenda expedita nesciunt.
595,9,2024-01-07,Transfer,39012.5,Alias ipsum labore harum nihil facilis.
596,9,2023-09-30,Withdrawal,7214.72,Ut asperiores id.
597,9,2024-03-15,Payment,333.17,Ad incidunt officia possimus accusantium quis consectetur.
